Region,Country,City,Value,Year,Source
Northern America,United States,Los Angeles,44,2003,www.visionlosangeles.org
Northern America,United States,Miami,94,2009,www.thetransportpolitic.com
Northern America,United States,New York,44,2009,ltaacademy.gov.sg
Northern America,United States,Oakland,78,"2009, the data refers to San Francisco Metropolitan Area",www.thetransportpolitic.com
Northern America,United States,Orlando,97,2009,www.thetransportpolitic.com
Northern America,United States,Phoenix,94,2009,www.thetransportpolitic.com
Northern America,United States,Pittsburgh,90,2009,www.thetransportpolitic.com
Northern America,United States,San Bernardino,90,"2009, the data refers to Los Angeles Metropolitan Area",www.thetransportpolitic.com
Northern America,United States,San Diego,90,2008,www.sandiego.gov
Northern America,United States,Snohomish County,86,"2009, the data refers to Seattle Metropolitan Area",www.thetransportpolitic.com
Northern America,United States,Stockton,96,2006,www.stancog.org
Oceania,Australia,Adelaide,84,2011,mams.rmit.edu.au
Oceania,Australia,Brisbane,79,2011,mams.rmit.edu.au
Oceania,Australia,Sydney - Blacktown - Rouse Hill,70,2011,mams.rmit.edu.au
Oceania,Australia,Sydney - Liverpool - Parramatta,70,2011,mams.rmit.edu.au
Oceania,Australia,Sydney - Parramatta - Rouse Hill,70,2011,mams.rmit.edu.au
Oceania,New Zealand,Auckland,81,2011,New Zealand Household Travel Survey 2003 - 2011
