Region,Country,City,Value,Year,Source
Northern America,United States,Cleveland,2009,,www.riderta.com
Northern America,United States,Eugene,2007,,LTD
Northern America,United States,Everett,2009,,en.wikipedia.org
Northern America,United States,Kansas City,2005,,www.kcata.org
Northern America,United States,Las Vegas,2004,,www.lasvegassun.com
Northern America,United States,Los Angeles,2005,,
Northern America,United States,Miami,1997,,www.gobrt.org
Northern America,United States,New York,2008,,web.mta.info
Northern America,United States,Oakland,2003,,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,United States,Orlando,1997,,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Phoenix,2008,,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,United States,Pittsburgh,1977,,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,San Bernardino,2014,,www.omnitrans.org
Northern America,United States,San Diego,2009,,www.sandag.org
Northern America,United States,Snohomish County,2009,,www.commtrans.org
Northern America,United States,Stockton,2007,,www.sanjoaquinrtd.com
Oceania,Australia,Adelaide,1986,,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,2000,,www.tmr.qld.gov.au
Oceania,Australia,Sydney - Blacktown - Rouse Hill,2007,,
Oceania,Australia,Sydney - Liverpool - Parramatta,2003,,
Oceania,Australia,Sydney - Parramatta - Rouse Hill,2007,,
Oceania,New Zealand,Auckland,2008,,www.aucklandmotorways.com
