Region,Country,City,Value,Year,Source
Latin America,Colombia,Pereira,828.1,2015,Calculated using population at metro area
Latin America,Ecuador,Guayaquil,7227,,"Municipality of Guayaquil, www.guayaquil.gov.ec"
Latin America,Ecuador,Quito,439.8,2001,Instituto Nacional de Estadística y Censos INEC
Latin America,El Salvador,Gran San Salvador,3689.7,2015,en.wikipedia.org
Latin America,Guatemala,Guatemala,1420,2011,www.ine.gob.gt
Latin America,Mexico,Chihuahua,47.1,"2010, for Chihuahua, Aldama and Aquiles Serdán",www.inegi.org.mx
Latin America,Mexico,Ecatepec,2450.7,2005,cuentame.inegi.gob.mx
Latin America,Mexico,Guadalajara,1967.5,,www.inegi.gob.mx
Latin America,Mexico,Guadalupe,553.1,2010,www.nl.gob.mx
Latin America,Mexico,León de los Aldama,6382,2007,omu.caf.com
Latin America,Mexico,Mexico City,5871,,cuentame.inegi.org.mx
Latin America,Mexico,Juárez,67.9,2010,www.conapo.gob.mx
Latin America,Mexico,Monterrey,553.1,2010,www.nl.gob.mx
Latin America,Mexico,Nezahualcoyotl,2450.7,2005,cuentame.inegi.gob.mx
Latin America,Mexico,Puebla,76.6,2010,www.conapo.gob.mx
Latin America,Panama,Panama,498,,
Latin America,Peru,Lima,3008.8,2007,Peru's socio-demographic profile. Cesus 2007
Latin America,Trinidad and Tobago,Port of Spain - Arima,573.1,2010,en.wikipedia.org
Latin America,Uruguay,Montevideo,203.5,2010,
Latin America,Venezuela,Caracas,4009,2011,INE
Latin America,Venezuela,Merida,169.5,2011,www.corpoandes.gov.ve
Latin America,Venezuela,Barquisimeto,283.4,2011,www.censoinfo.ine.gob.ve
Northern America,Canada,Brampton,945.4,2011,www12.statcan.gc.ca
Northern America,Canada,Gatineau,196.6,2011,www12.statcan.gc.ca
Northern America,Canada,Halifax,71,2011,www12.statcan.gc.ca
Northern America,Canada,Ottawa,209.6,2011,www12.statcan.gc.ca
Northern America,Canada,Vancouver,735.6,2006,www12.statcan.ca
Northern America,Canada,Waterloo,576.7,2011,www12.statcan.gc.ca
Northern America,Canada,Winnipeg,1430,2011,www12.statcan.gc.ca
Northern America,Canada,York Regional Municipality,945.4,2011,www12.statcan.gc.ca
Northern America,United States,Albuquerque,37,2015,local.niche.com
Northern America,United States,Boston,504,2010,www.census.gov
Northern America,United States,Chicago,433.1,2012,pt.wikipedia.org
Northern America,United States,Cleveland,8920.2,2010,esa.un.org
Northern America,United States,Eugene,28.8,2010,
Northern America,United States,Everett,180.2,,
Northern America,United States,Kansas City,99,2012,
Northern America,United States,Las Vegas,1288.9,2013,Calculated using Population metro area and a Metro area of 1600 km²
Northern America,United States,Los Angeles,1017,,factfinder2.census.gov
Northern America,United States,Miami,912.5,2010,esa.un.org
Northern America,United States,New York,720,2010,www.census.gov
Northern America,United States,Oakland,2475.2,2010,esa.un.org
Northern America,United States,Orlando,5364,2010,esa.un.org
Northern America,United States,Phoenix,2604.2,2010,esa.un.org
Northern America,United States,Pittsburgh,467.9,2010,esa.un.org
Northern America,United States,San Bernardino,59.5,2010,www.usa.com
Northern America,United States,San Diego,196.2,2012,en.wikipedia.org
Northern America,United States,Snohomish County,,,
Northern America,United States,Stockton,494,2014,www.bestplaces.net
Oceania,Australia,Adelaide,670.7,2011,
Oceania,Australia,Brisbane,347.2,2011,
Oceania,Australia,Sydney - Blacktown - Rouse Hill,377,2011,Calculated using Population metro area and a Metro area of 12138 km²
Oceania,Australia,Sydney - Liverpool - Parramatta,377,2011,Calculated using Population metro area and a Metro area of 12138 km²
Oceania,Australia,Sydney - Parramatta - Rouse Hill,377,2011,Calculated using Population metro area and a Metro area of 12138 km²
Oceania,New Zealand,Auckland,2700,2012,
