"REGION","COUNTRY","CITY","CORRIDOR","CORRIDOR_LENGTH_KM","DAILY_DEMAND_CORRIDOR_PASSENGERS_PER_DAY","GRADE_SEPARATED_INTERSECTIONS_CORRIDOR","LENGTH_OF_EXCLUSIVE_LANES_CORRIDOR_KM","LENGTH_OF_SEGREGATED_COUNTERFLOW_LANES_CORRIDOR_KM","LENGTH_OF_SEGREGATED_LANES_CORRIDOR_KM","OPERATING_SPEED_CORRIDOR","PEAK_FREQUENCY_CORRIDOR_BUSES_PER_HOUR_PER_DIRECTION","PEAK_LOAD_CORRIDOR_PASSENGERS_PER_HOUR_PER_DIRECTION","PHYSICALLY_INTEGRATED_FEEDERS","PRE_BOARD_FARE_COLLECTION_CORRIDOR","STATION_SPACING_CORRIDOR_M","TOTAL_COST_PER_KILOMETER_CORRIDOR_US_MILLION_PER_KM","YEAR_CORRIDOR_COMMENCED"
"Latin America","Brazil","Feira de Santana","Av. Senhor dos Passos","Google maps","","Google Maps","","","Google maps","","","","Google Maps","Google Maps","Calculated using corridor length and stations","",""
"Latin America","Brazil","Fortaleza","Av. Bezerra de Menezes","Google Maps","ETUFOR","ETUFOR","","","Google Maps","www.fortaleza.ce.gov.br","ETUFOR","","","ETUFOR","Calculated using corridor length and stations","","www.jangadeiroonline.com.br"
"Latin America","Brazil","Fortaleza","Av. João Pessoa","Google Maps","ETUFOR","ETUFOR","","Google Maps","","","","Phone conversation","","ETUFOR","Calculated using corridor length and stations","","ETUFOR"
"Latin America","Brazil","Goiânia","80-90 Goiás","RMTC","RMTC","RMTC","","","RMTC","RMTC","RMTC","RMTC","www.skyscrapercity.com","RMTC","RMTC","","RMTC"
"Latin America","Brazil","Goiânia","Leste Oeste (Eixo Anhanguera)","www.skyscrapercity.com","RMTC","RMTC","","","RMTC","RMTC","RMTC","RMTC","www.skyscrapercity.com","www.skyscrapercity.com","Calculated using corridor length and stations","","meutransporte.blogspot.com"
"Latin America","Brazil","Goiânia","Universitário","novoportal.ntu.org.br","www.rmtcgoiania.com.br","","","","novoportal.ntu.org.br","www.rmtcgoiania.com.br","novoportal.ntu.org.br","","","novoportal.ntu.org.br","Calculated using corridor length and stations","","novoportal.ntu.org.br"
"Latin America","Brazil","Guarulhos","Guarulhos","www.emtu.sp.gov.br","www.emtu.sp.gov.br","","","","www.emtu.sp.gov.br","","","","","","Calculated using corridor length and stations","www.emtu.sp.gov.br","www.emtu.sp.gov.br"
"Latin America","Brazil","Jaboatão dos Guararapes","Av. Ayrton Senna","urbana-pe.com.br","","","","","","","","","","","","","www.jaboatao.pe.gov.br"
"Latin America","Brazil","João Pessoa","Av. Epitácio Pessoa - Av. Miguel Couto - Av. Sanhauá - Rua Guedes Pereira","www.joaopessoa.pb.gov.br","Semob-JP","","","","www.joaopessoa.pb.gov.br","Semob-JP","Semob-JP","Semob-JP","","pt.wikipedia.org","Calculated using corridor length and stations","","www.agenciat1.com.br"
"Latin America","Brazil","Joinville","Avenida JK","CONURB","","IPPUJ","","","CONURB","IPPUJ","","","","www.clicrbs.com.br","IPPUJ","","www.gidion.com.br"
"Latin America","Brazil","Joinville","Blumenau","CONURB","","Google Maps","","","CONURB","IPPUJ","www.ippuj.sc.gov.br","","","www.clicrbs.com.br","IPPUJ","","www.gidion.com.br"
"Latin America","Brazil","Joinville","João Colim","CONURB","","Google Maps","","","CONURB","IPPUJ","www.ippuj.sc.gov.br","","","www.clicrbs.com.br","IPPUJ","","www.gidion.com.br"
"Latin America","Brazil","Joinville","Santa Catarina","CONURB","","Google Maps","","","CONURB","IPPUJ","www.ippuj.sc.gov.br","","","www.clicrbs.com.br","IPPUJ","","www.gidion.com.br"
"Latin America","Brazil","Joinville","São Paulo","CONURB","","Google Maps","","","CONURB","IPPUJ","www.ippuj.sc.gov.br","","","www.clicrbs.com.br","IPPUJ","","www.gidion.com.br"
"Latin America","Brazil","Juiz de Fora","Av. Barão do Rio Branco","Google Maps","","Google Maps","","","Google Maps","","SETTRA","","","","Calculated using corridor length and stations","","www.sengemg.com.br"
"Latin America","Brazil","Londrina","Rua Duque de Caxias","www.londrix.com.br","","Google Maps","","","","","","","","","","",""
"Latin America","Brazil","Londrina","Rua João Cândido","www.londrix.com.br","","Google Maps","","","","","","","","","","",""
"Latin America","Brazil","Londrina","Winston Churchill","londrina.odiario.com","londrina.odiario.com","Google Maps","","","","","","","","","CMTU","",""
"Latin America","Brazil","Maceió","Av. Fernandes Lima","www.maceio.al.gov.br","","Google Maps","","","www.maceio.al.gov.br","","","","","SMTT","Calculated using corridor length and stations","","gazetaweb.globo.com"
"Latin America","Brazil","Natal","Av. Bernardo Vieira","www.clicrn.com.br","","Google Maps","Google Maps","Google Maps","www.clicrn.com.br","","","","www.natal.rn.gov.br","www.natalcard.com.br","Calculated using corridor length and stations","","www.urbtec.com.br"
"Latin America","Brazil","Niterói","Corredor Metropolitano Alameda São Boaventura","www.nittrans.niteroi.rj.gov.br","www.nittrans.niteroi.rj.gov.br","www.nittrans.niteroi.rj.gov.br","","www.nittrans.niteroi.rj.gov.br","www.nittrans.niteroi.rj.gov.br","","www.nittrans.niteroi.rj.gov.br","","","","","","www.nittrans.niteroi.rj.gov.br"
"Latin America","Brazil","Olinda","Av. Pan Nordestina - PE 15","Grande Recife","Grande Recife","Google Maps","","","Grande Recife","","Grande Recife","","www.granderecife.pe.gov.br","www.granderecife.pe.gov.br","","","zrak7.ifrance.com"
"Latin America","Brazil","Porto Alegre","Av. Assis Brasil","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","lproweb.procempa.com.br","lproweb.procempa.com.br","EPTC","Personal Observation","Personal Observation","EPTC","","www.cbtu.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Aureliano de Figueiredo Pinto - Av. Érico Veríssimo (Cascatinha)","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","lproweb.procempa.com.br","lproweb.procempa.com.br","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Azenha - Av. Bento","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","EPTC","","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Baltazar Garcia","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","","","EPTC","Personal Observation","Personal Observation","EPTC","","zh.clicrbs.com.br"
"Latin America","Brazil","Porto Alegre","Av. Bento Gonçalves","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","lproweb.procempa.com.br","lproweb.procempa.com.br","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Brasil","www2.portoalegre.rs.gov.br","","Personal Observation","","","www2.portoalegre.rs.gov.br","","","","Personal Observation","Personal Observation","","","www2.portoalegre.rs.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Cristovão Colombo","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","EPTC","","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Farrapos","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","lproweb.procempa.com.br","lproweb.procempa.com.br","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Independência","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","","","EPTC","Personal Observation","Personal Observation","EPTC","",""
"Latin America","Brazil","Porto Alegre","Av. João Pessoa","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","EPTC","","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Osvaldo Aranha - Av. Protásio Alves","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","lproweb.procempa.com.br","lproweb.procempa.com.br","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Sertório","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","lproweb.procempa.com.br","lproweb.procempa.com.br","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Porto Alegre","Av. Teresópolis - Av. Nonoai - Av. Cavalhada","www2.portoalegre.rs.gov.br","","Personal Observation","Google Maps","Google Maps","Google Maps","","","","Personal Observation","Personal Observation","Calculated using corridor length and stations","","www2.portoalegre.rs.gov.br"
"Latin America","Brazil","Porto Alegre","III Perimetral","EPTC","EPTC","Personal Observation","EPTC","EPTC","EPTC","EPTC","","EPTC","Personal Observation","Personal Observation","EPTC","","cbtumetrorec.gov.br"
"Latin America","Brazil","Recife","Av. Conde do Boa Vista","Grande Recife","Grande Recife","Google Maps","","","Google Maps","","Grande Recife","","www.granderecife.pe.gov.br","www.granderecife.pe.gov.br","Calculated using corridor length and stations","",""
"Latin America","Brazil","Recife","Av. Sul","Grande Recife","Grande Recife","Google Maps","","","Google Maps","","Grande Recife","","www.granderecife.pe.gov.br","www.granderecife.pe.gov.br","Calculated using corridor length and stations","",""
"Latin America","Brazil","Recife","Via Livre Leste-Oeste","pt.slideshare.net","","Google Maps","","","Google Maps","","jailsonrecifemobilidade.blogspot.com.br","","www.granderecife.pe.gov.br","tvjornal.ne10.uol.com.br","Calculated using corridor length and stations","","Busway | BRT"
"Latin America","Brazil","Recife","Via Livre Norte-Sul","jailsonrecifemobilidade.blogspot.com.brGoogle Maps","","www.youtube.com","","","","","www.diariodepernambuco.com.br","","www.granderecife.pe.gov.br","www.wolpac.com.br","Calculated using corridor length and stations","","Busway | BRT"
"Latin America","Brazil","Rio de Janeiro","BRS 24 de maio","brsrio.com.br","brsrio.com.br","noticias.band.uol.com.br","","","brsrio.com.br","","","","noticias.band.uol.com.br","noticias.band.uol.com.br","Calculated using corridor length and stations","","noticias.band.uol.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Antônio Carlos","brsrio.com.br","NTU","Google Maps","","","brsrio.com.br","","","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Botafogo - São Clemente","www.brsrio.com.br","www.brsrio.com.br","www.brsrio.com.br","","","www.brsrio.com.br","Rio Ônibus","","","www.brsrio.com.br","www.brsrio.com.br","Calculated using corridor length and stations","","www.brsrio.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Botafogo - Voluntários","www.brsrio.com.br","www.brsrio.com.br","www.brsrio.com.br","","","www.brsrio.com.br","Rio Ônibus","","","www.brsrio.com.br","www.brsrio.com.br","Calculated using corridor length and stations","","www.rioonibus.com"
"Latin America","Brazil","Rio de Janeiro","BRS Carioca","brsrio.com.br","brsrio.com.br","brsrio.com.br","","","brsrio.com.br","","","","brsrio.com.br","brsrio.com.br","Calculated using corridor length and stations","","brsrio.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Copacabana - Av. Nossa Senhora de Copacabana","brsrio.com.br","brsrio.com.br","Google Maps","","","brsrio.com.br","www.fetranspordocs.com.br","revistaonibus.com.br","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Copacabana - Rua Barata Ribeiro","brsrio.com.br","brsrio.com.br","Google Maps","","","brsrio.com.br","","","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Estácio","brsrio.com.br","brsrio.com.br","noticias.band.uol.com.br","","","brsrio.com.br","","","","noticias.band.uol.com.br","noticias.band.uol.com.br","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Ipanema/Leblon - Rua Prudente de Morais (General San Martin)","brsrio.com.br","brsrio.com.br","Google Maps","","","brsrio.com.br","","","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Ipanema/Leblon - Rua Visconde de Pirajá (Rua Ataulfo de Paiva)","brsrio.com.br","brsrio.com.br","Google Maps","","","brsrio.com.br","","","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Marechal Rondon","www.rioonibus.com","brsrio.com.br","oglobo.globo.com","","","oglobo.globo.com","","","","oglobo.globo.com","oglobo.globo.com","Calculated using corridor length and stations","","www.rioonibus.com"
"Latin America","Brazil","Rio de Janeiro","BRS Presidente Vargas","brsrio.com.br","brsrio.com.br","Google Maps","","","brsrio.com.br","","Rio Ônibus","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Rio Branco","brsrio.com.br","NTU","Google Maps","","","brsrio.com.br","","","NTU","","","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","BRS Tijuca","brsrio.com.br","brsrio.com.br","noticias.band.uol.com.br","","","brsrio.com.br","","","","noticias.band.uol.com.br","noticias.band.uol.com.br","Calculated using corridor length and stations","","www.fetranspordocs.com.br"
"Latin America","Brazil","Rio de Janeiro","TransCarioca","www.cidadeolimpica.com.br","BRT Rio","www.cidadeolimpica.com.br","","","www.cidadeolimpica.com.br","Rio Ônibus","www.brasil.gov.br","BRT Rio","BRT Rio","guaratibarj.com","Calculated using corridor length and stations","","www.cidadeolimpica.com.br"
"Latin America","Brazil","Rio de Janeiro","TransOeste","BRT Rio","BRT Rio","CET RIO","","","BRT Rio","Rio Ônibus","Rio Ônibus","BRT Rio","","www.cidadeolimpica.com","Calculated using corridor length and stations","Rio ônibus","www.cidadeolimpica.com.br"
"Latin America","Brazil","Salvador","Av. Mario Leal Ferreira (Bonoco)","Google Maps","","Google Maps","","","Google Maps","","TRANSALVADOR","","","","Calculated using corridor length and stations","","www.setps.com.br"
"Latin America","Brazil","Salvador","Av. Tancredo Neves - Av. Luis Viana Filho (Paralela)","Google Maps","","Google Maps","","Google Maps","Google Maps","","TRANSALVADOR","","","","Calculated using corridor length and stations","",""
"Latin America","Brazil","Salvador","Av. Vasco da Gama","Google Maps","","Google Maps","","Google Maps","Google Maps","","TRANSALVADOR","","","","Calculated using corridor length and stations","","www.setps.com.br"
"Latin America","Brazil","Santos","Ana Costa","CET Santos","CET Santos","Google Earth","","","CET Santos","CET Santos","CET Santos","","","www.cetsantos.com.br","CET Santos","","www.cetsantos.com.br"
"Latin America","Brazil","São Paulo","Campo Limpo - Rebouças - Centro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Expresso Tiradentes (Eixo Sudeste)","www.prefeitura.sp.gov.br","SPTrans","Google Maps","www.prefeitura.sp.gov.br","","www.prefeitura.sp.gov.br","SPTrans","SPTrans","SPTrans","SPTrans","www.revistatechnibus.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Inajar - Rio Branco - Centro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","SPTrans"
"Latin America","Brazil","São Paulo","Itapecerica - João Dias - Santo Amaro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Jd. Ângela - Guarapiranga - Santo Amaro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Paes de Barros","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.prefeitura.sp.gov.br"
"Latin America","Brazil","São Paulo","Parelheiros - Rio Bonito - Santo Amaro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Pirituba - Lapa - Centro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Santo Amaro - Nove de Julho - Centro","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo","Ver. José Diniz - Ibirapuera - Santa Cruz","www.slideshare.net","SPTrans","Google Maps","","","SPTrans","SPTrans","SPTrans","SPTrans","SPTrans","www.sptrans.com.br","Calculated using corridor length and stations","","www.sptrans.com.br"
"Latin America","Brazil","São Paulo - Metropolitan area","Corredor Metropolitano ABD","ie.org.br","ie.org.br","www.google.com","","","Google Maps","www.etransport.com.br","","","","www.emtu.sp.gov.br","Calculated using corridor length and stations","","www.emtu.sp.gov.br"
"Latin America","Brazil","Sorocaba","Comendador Oeterer","www.urbes.com.br","","URBES","","","www.urbes.com.br","","","","URBES","www.urbes.com.br","","","www.cruzeirodosul.inf.br"
"Latin America","Brazil","Sorocaba","Hermelino Matarazzo","www.urbes.com.br","","URBES","","","www.urbes.com.br","","","","URBES","www.urbes.com.br","","","www.cruzeirodosul.inf.br"
"Latin America","Brazil","Sumaré","Corredor Metropolitano Noroeste","www.emtu.sp.gov.br","EMTU","Google Maps","EMTU","","www.emtu.sp.gov.br","","","","Google Maps","","Calculated using corridor length and stations","","www.emtu.sp.gov.br"
"Latin America","Brazil","Teresina","Av. Frei Serafim","Google Maps","","Google Maps","","","Google Maps","","","","","","Calculated using corridor length and stations","",""
"Latin America","Brazil","Uberaba","Leste/Oeste","SEPLAN","SEPLAN","","","","SEPLAN","uberaba.mg.gov.br","www.uberaba.mg.gov.br","","www.uberaba.mg.gov.br","www.uberaba.mg.gov.br","pt.wikipedia.org","g1.globo.com","www.uberaba.mg.gov.br"
"Latin America","Brazil","Uberlândia","Estrutural Sudeste","www.uberlandia.mg.gov.br","www.uberlandia.mg.gov.br","www3.uberlandia.mg.gov.br","","","www.uberlandia.mg.gov.br","www.uberlandia.mg.gov.br","SETTRAN","www.uberlandia.mg.gov.br","SETTRAN","www3.uberlandia.mg.gov.br","www3.uberlandia.mg.gov.br","www.uberlandia.mg.gov.br","www.uberlandia.mg.gov.br"
"Latin America","Chile","Santiago","Anillo Intermedio Norte","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Avenida Grecia","www.plataformaurbana.cl","Transantiago","Google Maps","Observation, EMBARQ","Observation, EMBARQ","Observation, EMBARQ","www.transantiagoinforma.cl","Transantiago","Transantiago","Observation, EMBARQ","Observation, EMBARQ","Calculated using corridor length and stations","","www.minvu.cl"
"Latin America","Chile","Santiago","Blanco Encalada - Arica","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Departamental Poniente","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Dorsal","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Las Industrias","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Pajaritos Norte","www.transantiago.cl","Transantiago","Google Maps","Project Plan","Project Plan","www.transantiago.cl","","PUC Chile","Transantiago","Observation, EMBARQ","Project Plan","Calculated using corridor length and stations","","Project Plan"
"Latin America","Chile","Santiago","Pajaritos Sur","www.transantiago.cl","Transantiago","Observation, EMBARQ","","","www.transantiago.cl","www.transantiagoinforma.cl","Transantiago","Transantiago","Observation, EMBARQ","","Calculated using corridor length and stations","","Project plan"
"Latin America","Chile","Santiago","Pedro Aguirre Cerda","PUC Chile","Transantiago","Google Maps","","Personal Observation","PUC Chile","www.transantiagoinforma.cl","Transantiago","Transantiago","Observation, EMBARQ","Observation, EMBARQ","Calculated using corridor length and stations","","Transantiago Informa and MINVUwww.transantiagoinforma.cl andwww.minvu.cl"
"Latin America","Chile","Santiago","Santa Rosa Norte","www.viasantarosa.cl","Transantiago","Google Maps","Observation, EMBARQ","Observation, EMBARQ","Personal Observation","www.transantiagoinforma.cl","SUBUS","SUBUS","Observation, EMBARQ","Personal Observation, EMBARQ","Calculated using corridor length and stations","","www.viasantarosa.cl"
"Latin America","Chile","Santiago","Santa Rosa Sur","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Suiza - Las Rejas","PUC Chile","Transantiago","Google Maps","","Observation, EMBARQ","Google Maps; www.uoct.cl","www.transantiagoinforma.cl","Transantiago","Transantiago","Observation, EMBARQ","Observation, EMBARQ","Calculated using corridor length and stations","","www.cmbprime.cl"
"Latin America","Chile","Santiago","Vicuña Mackenna Norte","Transantiago","","Transantiago","Transantiago","Transantiago","Transantiago","","","","Observation, EMBARQ","Transantiago","","","Transantiago"
"Latin America","Chile","Santiago","Vicuña Mackenna Sur","PUC Chile","Transantiago","Google Maps","","Observation, EMBARQ","PUC Chile","www.transantiagoinforma.cl","Transantiago","Transantiago","Observation, EMBARQ","Observation, EMBARQ","Calculated using corridor length and stations","","Newspaper ""La Nacion"" and ""Municipalidad La Florida"" , www.lanacion.cl andwww.laflorida.cl"
"Latin America","Colombia","Barranquilla","Troncal Murillo","Transmetro S.A.","","","","","","Transmetro S.A.","Transmetro S.A.","","","","","",""
"Latin America","Colombia","Barranquilla","Troncal Olaya","Transmetro S.A.","","","","","","Transmetro S.A.","","","","","","",""
"Latin America","Colombia","Bogotá","Américas","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Calle 26","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Calle 80","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Caracas","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Caracas Sur","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Carrera 10","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Eje Ambiental","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Norte","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","NQS Central","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","NQS Sur","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bogotá","Suba","www.transmilenio.gov.co","TransMilenio","Google Maps","","","www.transmilenio.gov.co","Transmilenio S.A.","","TransMilenio","Transmilenio S.A.","www.transmilenio.gov.co","Calculated using corridor length and stations","","TransMilenio S.A."
"Latin America","Colombia","Bucaramanga","Metrolínea","Metrolínea","www.amb.gov.co","","Metrolínea","","Metrolínea","Metrolínea","Metrolínea","Metrolínea","","","Metrolínea","","Metrolínea"
"Latin America","Colombia","Cali","Aguablanca","media.wix.com","","www.google.com","","","media.wix.com","","","","www.mio.com.co","Metro Cali S.A.","Calculated using corridor length and stations","","Metro Cali S.A."
"Latin America","Colombia","Cali","Avenida 3","media.wix.com","","www.google.com","","","media.wix.com","","","","www.mio.com.co","Metro Cali S.A.","Calculated using corridor length and stations","","Metro Cali S.A."
"Latin America","Colombia","Cali","Calle 5","media.wix.com","","www.google.com","","","media.wix.com","","","","www.mio.com.co","Metro Cali S.A.","Calculated using corridor length and stations","","Metro Cali S.A."
"Latin America","Colombia","Cali","Carrera 1","media.wix.com","","www.google.com","","","media.wix.com","","","","www.mio.com.co","Metro Cali S.A.","Calculated using corridor length and stations","","Metro Cali S.A."
"Latin America","Colombia","Cali","Carrera 15","media.wix.com","","www.google.com","","","media.wix.com","","","","www.mio.com.co","Metro Cali S.A.","Calculated using corridor length and stations","","Metro Cali S.A."
"Latin America","Colombia","Cali","Centro (Calle 13/Calle 15)","media.wix.com","","www.google.com","","","media.wix.com","","","","www.mio.com.co","Metro Cali S.A.","Calculated using corridor length and stations","","Metro Cali S.A."
"Latin America","Colombia","Medellín","Línea 1","www.metroplus.gov.co","Metroplús","","","","","Secretaria de transporte y tránsito","Metroplús","Metroplús","","","Calculated using corridor length and stations","",""
"Latin America","Colombia","Medellín","Línea 2","Metroplús","Metroplús","","","","Metroplús","","Metroplús","","","Metroplús","Calculated using corridor length and stations","",""
"Latin America","Colombia","Pereira","Ruta 1","Google maps","","","Google Maps","Google maps","Google maps","pdf.wri.org","www.megabus.gov.co","","www.megabus.gov.co","","Calculated using system length and stations","","www.megabus.gov.co"
"Latin America","Colombia","Pereira","Ruta 2","Google maps","","","Google Maps","Google maps","Google maps","pdf.wri.org","www.megabus.gov.co","","www.megabus.gov.co","","Calculated using system length and stations","","www.megabus.gov.co"
"Latin America","Colombia","Pereira","Ruta 3","Google maps","","","Google Maps","Google maps","Google maps","pdf.wri.org","www.megabus.gov.co","","www.megabus.gov.co","","Calculated using system length and stations","","www.megabus.gov.co"
"Latin America","Ecuador","Guayaquil","25 de Julio - Río Daule","Metrovia","","Metrovía","","","www.telegrafo.com.ec","","","www.eluniverso.com","Metrovía","www.metrovia-gye.com","","",""
"Latin America","Ecuador","Guayaquil","Bastión Popular - Centro","Metrovia","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","www.metrovia-gye.com","www.metrovia-gye.com","","web site www.metrovia-gye.com"
