"REGION","COUNTRY","CITY","ANNUAL_FARE_REVENUE_US_MILLIONS","DAILY_DEMAND_PASSENGERS_PER_DAY","GDP_PER_CAPITA_US","MODAL_SPLIT_PRIVATE_TRANSPORT","MODAL_SPLIT_PUBLIC_TRANSPORT","OPERATING_SPEED","PEAK_FREQUENCY_BUSES_PER_HOUR","PEAK_LOAD_PASSENGERS_PER_HOUR_PER_DIRECTION","POPULATION_DENSITY_METROPOLITAN_AREA","POPULATION_CITY","STANDARD_FARE_US","STATION_SPACING_M","SYSTEM_LENGTH_KM","SYSTEM_NAME","YEAR_SYSTEM_COMMENCED"
"Latin America","Uruguay","Montevideo","Calculated using annual demand and fare","www.montevideo.gub.uy","data.worldbank.org","cefir.org.uy","cefir.org.uy","","www.montevideo.gub.uy","","","INE","www.montevideo.gub.uy","","","",""
"Latin America","Venezuela","Barquisimeto","Calculated using annual demand and fare","www.noticiasbarquisimeto.com e es.wikipedia.org","data.worldbank.org","","","es.wikipedia.org","","","www.censoinfo.ine.gob.ve","www.censoinfo.ine.gob.ve","www.elinformador.com.ve","Calculated using system length and stations","Google Maps","www.barquisimeto.com","www.vtv.gob.ve"
"Latin America","Venezuela","Caracas","Calculated using annual demand and fare","www.minci.gob.ve","data.worldbank.org","CAF","CAF","","","","INE","INE","www.metrodecaracas.gob.ve","","","",""
"Latin America","Venezuela","Merida","Calculated using annual demand and fare","www.mtc.gob.ve","data.worldbank.org","","","","María Alejandra Guilarte Castro, Former president of Trolmerida","María Alejandra Guilarte Castro, Former president of Trolmerida","www.corpoandes.gov.ve","www.censoinfo.ine.gob.ve","www.tromerca.gob.ve","","","",""
"Northern America","Canada","Brampton","Calculated using annual demand and fare","Brampton Transit","data.worldbank.org","www.brampton.ca","www.brampton.ca","","en.wikipedia.org","Brampton Transit","www12.statcan.gc.ca","www12.statcan.gc.ca","www.brampton.ca","Calculated using system length and stations","Brampton Transit","www.brampton.ca","en.wikipedia.org"
"Northern America","Canada","Gatineau","","","data.worldbank.org","conf.tac-atc.ca","conf.tac-atc.ca","","www.novabus.com","www.sto.ca","www12.statcan.gc.ca","www12.statcan.gc.ca","www.sto.ca","Calculated using system length and stations","www.sto.ca","","ici.radio-canada.ca"
"Northern America","Canada","Halifax","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","data.worldbank.org","","","","","","www12.statcan.gc.ca","www12.statcan.gc.ca","www.halifax.ca","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","Canada","Ottawa","Calculated using annual demand and fare","www.octranspo1.com","data.worldbank.org","www.epomm.eu","www.epomm.eu","www.rapibus.sto.ca","www.octranspo1.com","www.octranspo1.com","www12.statcan.gc.ca","ottawa.ca","www.octranspo1.com","Calculated using system length and stations","www.octranspo1.com","www.octranspo1.com","Bus Rapid Transit Planning Guide (ITDP)"
"Northern America","Canada","Vancouver","Calculated using annual demand and fare","vancouver.ca","data.worldbank.org","","www12.statcan.ca","","","","www12.statcan.ca","www12.statcan.gc.ca","www.translink.ca","","","",""
"Northern America","Canada","Waterloo","Calculated using annual demand and fare","Grand River Transit","data.worldbank.org","www.regionofwaterloo.ca","www.regionofwaterloo.ca","","www.grt.ca","","www12.statcan.gc.ca","www12.statcan.gc.ca","www.grt.ca","Calculated using system length and stations","Grand River Transit","www.grt.ca","Grand River Transit"
"Northern America","Canada","Winnipeg","Calculated using annual demand and fare","Informed by winnipeg transit","data.worldbank.org","www.epomm.eu","www.epomm.eu","","Winnipeg Transit","","www12.statcan.gc.ca","www12.statcan.gc.ca","winnipegtransit.com","","Winnipeg Transit ","","Winnipeg Transit "
"Northern America","Canada","York Regional Municipality","Calculated using annual demand and fare","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","data.worldbank.org","","","","","","www12.statcan.gc.ca","www12.statcan.gc.ca","www.yorkregiontransit.com","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","United States","Albuquerque","Calculated using annual demand and fare","www.cabq.gov","data.worldbank.org","infogr.am","infogr.am","www.fta.dot.gov","data.cabq.gov","","local.niche.com","quickfacts.census.gov","www.cabq.gov","data.cabq.gov","db.nbrti.org","www.cabq.gov","www.cabq.gov"
"Northern America","United States","Alexandria - Arlington","Calculated using annual demand and fare","www.alexandriava.gov",NA,"transportation.arlingtonva.us",NA,"","www.wmata.com","",NA,NA,NA,"Calculated using corridor length and stations","wamu.org","metrowayva.com",NA
"Northern America","United States","Boston","Calculated using annual demand and fare","www.mbta.com","data.worldbank.org","en.wikipedia.org","en.wikipedia.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.mbta.com","","www.census.gov","quickfacts.census.gov","www.mbta.com","www.nbrti.org","db.nbrti.org","","www.mbta.com"
"Northern America","United States","Chicago","Calculated using annual demand and fare","articles.redeyechicago.com","data.worldbank.org","ltaacademy.gov.sg","ltaacademy.gov.sg","chi.streetsblog.org","www.transitchicago.com","","pt.wikipedia.org","quickfacts.census.gov","www.transitchicago.com","www.redeyechicago.com","www.transitchicago.com","","www.brtchicago.com"
"Northern America","United States","Cleveland","Calculated using annual demand and fare","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","data.worldbank.org","www.epomm.eu","www.epomm.eu","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.riderta.com","","esa.un.org","US Census","www.riderta.com","Calculated using system length and stations","RTA","","www.riderta.com"
"Northern America","United States","Eugene","Calculated using annual demand and fare","","data.worldbank.org","Estimated from: www.toddata.cnt.org","Estimated from: www.toddata.cnt.org","Bus Rapid Transit Planning Guide (ITDP) 2007","LTD","Bus Rapid Transit Planning Guide (ITDP) 2007","","US Census","www.ltd.org","Calculated using system length and stations","LTD","","LTD"
"Northern America","United States","Everett","Calculated using annual demand and fare","www.apta.com","data.worldbank.org","www.everettwa.org","www.everettwa.org","","www.commtrans.org","","","quickfacts.census.gov","www.commtrans.org","Calculated using system length and stations","www.commtrans.org","","en.wikipedia.org"
"Northern America","United States","Kansas City","Calculated using annual demand and fare","","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","www.nbrti.org","","","www.census.gov","www.kcata.org","Calculated using system length and stations","www.nbrti.org","","www.kcata.org"
"Northern America","United States","Las Vegas","Calculated using annual demand and fare","","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","","","Calculated using Population metro area and a Metro area of 1600 km²","www.lvcva.com","www.rtcsnv.com","Calculated using system length and stations","","","www.lasvegassun.com"
"Northern America","United States","Los Angeles","Calculated using annual demand and fare","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","data.worldbank.org","www.visionlosangeles.org","www.visionlosangeles.org","Metro Orange Line presented to APTA by Dana Woodbury","Metro Orange Line presented to APTA by Dana Woodbury","","factfinder2.census.gov","factfinder2.census.gov","www.metro.net","Calculated using system length and stations","","",""
"Northern America","United States","Miami","Calculated using annual demand and fare","www.gobrt.org","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","Bus Rapid Transit Planning Guide (ITDP) 2007 ; Federal Transit Administration","","","esa.un.org","quickfacts.census.gov","www.miamidade.gov","Calculated using system length and stations","www.gobrt.org","","www.gobrt.org"
"Northern America","United States","New York","Calculated using annual demand and fare","Calculated using daily demand of the six corridors","data.worldbank.org","ltaacademy.gov.sg","ltaacademy.gov.sg","Calculated using Bx12, M15 and Bx41 operating speed and their representativeness (length) in the system","web.mta.info","","www.census.gov","quickfacts.census.gov","web.mta.info","web.mta.info","web.mta.info","","web.mta.info"
"Northern America","United States","Oakland","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","Federal Transit Administration","","esa.un.org","quickfacts.census.gov","","Federal Transit Administration","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","United States","Orlando","Calculated using annual demand and fare","Bus Rapid Transit Planning Guide (ITDP) 2007","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","Bus Rapid Transit Planning Guide (ITDP) 2007","","esa.un.org","quickfacts.census.gov","www.golynx.com","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007","","Bus Rapid Transit Planning Guide (ITDP) 2007"
"Northern America","United States","Phoenix","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","Federal Transit Administration","","esa.un.org","quickfacts.census.gov","","Federal Transit Administration","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","United States","Pittsburgh","Bus Rapid Transit Planning Guide (ITDP) 2007","","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007","esa.un.org","quickfacts.census.gov","","","Bus Rapid Transit Planning Guide (ITDP) 2007","","Bus Rapid Transit Planning Guide (ITDP) 2007"
"Northern America","United States","San Bernardino","","","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","www.omnitrans.org","","www.usa.com","quickfacts.census.gov","www.omnitrans.org","Calculated using system length and stations","www.omnitrans.org","","www.omnitrans.org"
"Northern America","United States","San Diego","","","data.worldbank.org","www.sandiego.gov","www.sandiego.gov","GAO, Report to Congressional Requesters: MASS TRANSIT - Bus Rapid Transit Shows Promise; at www.gao.gov","","","en.wikipedia.org","quickfacts.census.gov","www.sdmts.com","Calculated using system length and stations","www.sdmts.com and Google Maps","","www.sandag.org"
"Northern America","United States","Snohomish County","","www.commtrans.org","data.worldbank.org","www.thetransportpolitic.com","www.thetransportpolitic.com","","","","","The United State Census","","","www.commtrans.org","","www.commtrans.org"
"Northern America","United States","Stockton","Calculated using annual demand and fare","San Joaquin Regional Transit District (RTD)","data.worldbank.org","www.stancog.org","www.stancog.org","","www.sanjoaquinrtd.com","","www.bestplaces.net","factfinder.census.gov","www.sanjoaquinrtd.com","www.sanjoaquinrtd.com","San Joaquin Regional Transit District (RTD)","www.sanjoaquinrtd.com","www.sanjoaquinrtd.com"
"Oceania","Australia","Adelaide","Calculated using annual demand and fare","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","data.worldbank.org","mams.rmit.edu.au","mams.rmit.edu.au","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","UN Habitat","www.adelaidemetro.com.au","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
"Oceania","Australia","Brisbane","Calculated using annual demand and fare","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","data.worldbank.org","mams.rmit.edu.au","mams.rmit.edu.au","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","UN Habitat","translink.com.au","Calculated using system length and stations","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","www.tmr.qld.gov.au"
"Oceania","Australia","Sydney - Blacktown - Rouse Hill","Calculated using annual demand and fare","","data.worldbank.org","mams.rmit.edu.au","mams.rmit.edu.au","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","","Calculated using Population metro area and a Metro area of 12138 km²","www.abs.gov.au","www.transportnsw.info","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","",""
"Oceania","Australia","Sydney - Liverpool - Parramatta","Calculated using annual demand and fare","STA Annual Report 2009-10","data.worldbank.org","mams.rmit.edu.au","mams.rmit.edu.au","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","STA - Business Information System Report. Average daily figures.","Calculated using Population metro area and a Metro area of 12138 km²","www.abs.gov.au","www.transportnsw.info","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","",""
"Oceania","Australia","Sydney - Parramatta - Rouse Hill","Calculated using annual demand and fare","CDC e-mail","data.worldbank.org","mams.rmit.edu.au","mams.rmit.edu.au","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","","Calculated using Population metro area and a Metro area of 12138 km²","Population of LGA: Parramatta Inner and North West+The Hills Shire+ Blacktown (without South East part).","www.transportnsw.info","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","",""
"Oceania","New Zealand","Auckland","Calculated using annual demand and fare","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","data.worldbank.org","New Zealand Household Travel Survey 2003 - 2011","New Zealand Household Travel Survey 2003 - 2011","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","www.stats.govt.nz","at.govt.nz","Calculated using system length and stations","www.maxx.co.nz","","www.aucklandmotorways.com"
