Region,Country,City,Corridor,Value,Year,Source
Latin America,Brazil,Joinville,João Colim,400,,IPPUJ
Latin America,Brazil,Joinville,Blumenau,400,,IPPUJ
Latin America,Brazil,Joinville,Santa Catarina,400,,IPPUJ
Latin America,Brazil,Joinville,São Paulo,400,,IPPUJ
Latin America,Brazil,Juiz de Fora,Av. Barão do Rio Branco,387.5,,Calculated using corridor length and stations
Latin America,Brazil,Londrina,Rua João Cândido,430,,
Latin America,Brazil,Londrina,Rua Duque de Caxias,300,,
Latin America,Brazil,Londrina,Winston Churchill,195,,CMTU
Latin America,Brazil,Maceió,Av. Fernandes Lima,750,,Calculated using corridor length and stations
Latin America,Brazil,Natal,Av. Bernardo Vieira,437.5,,Calculated using corridor length and stations
Latin America,Brazil,Niterói,Corredor Metropolitano Alameda São Boaventura,600,,
Latin America,Brazil,Olinda,Av. Pan Nordestina - PE 15,,,
Latin America,Brazil,Porto Alegre,Av. Farrapos,670,,EPTC
Latin America,Brazil,Porto Alegre,Av. Assis Brasil,500,,EPTC
Latin America,Brazil,Porto Alegre,Av. Sertório,950,,EPTC
Latin America,Brazil,Porto Alegre,Av. Baltazar Garcia,570,,EPTC
Latin America,Brazil,Porto Alegre,III Perimetral,450,,EPTC
Latin America,Brazil,Porto Alegre,Av. Aureliano de Figueiredo Pinto - Av. Érico Veríssimo (Cascatinha),300,,EPTC
Latin America,Brazil,Porto Alegre,Av. João Pessoa,540,,EPTC
Latin America,Brazil,Porto Alegre,Av. Azenha - Av. Bento,600,,EPTC
Latin America,Brazil,Porto Alegre,Av. Bento Gonçalves,950,,EPTC
Latin America,Brazil,Porto Alegre,Av. Osvaldo Aranha - Av. Protásio Alves,850,,EPTC
Latin America,Brazil,Porto Alegre,Av. Cristovão Colombo,267,,EPTC
Latin America,Brazil,Porto Alegre,Av. Independência,200,,EPTC
Latin America,Brazil,Porto Alegre,Av. Teresópolis - Av. Nonoai - Av. Cavalhada,264.7,,Calculated using corridor length and stations
Latin America,Brazil,Porto Alegre,Av. Brasil,N/A,,
Latin America,Brazil,Recife,Via Livre Leste-Oeste,1428.6,,Calculated using corridor length and stations
Latin America,Brazil,Recife,Via Livre Norte-Sul,5000,2014,Calculated using corridor length and stations
Latin America,Brazil,Recife,Av. Conde do Boa Vista,825,,Calculated using corridor length and stations
Latin America,Brazil,Recife,Av. Sul,925,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,TransOeste,1096.2,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,TransCarioca,886.4,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Copacabana - Av. Nossa Senhora de Copacabana,571.4,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Copacabana - Rua Barata Ribeiro,437.5,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Ipanema/Leblon - Rua Visconde de Pirajá (Rua Ataulfo de Paiva),666.7,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Ipanema/Leblon - Rua Prudente de Morais (General San Martin),557.1,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Antônio Carlos,433.3,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Rio Branco,433.3,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Presidente Vargas,600,,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Estácio,457.1,2013,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Tijuca,375,2013,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS 24 de maio,337.5,2013,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Carioca,372.7,2013,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Marechal Rondon,280,2014,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Botafogo - Voluntários,235.7,2014,Calculated using corridor length and stations
Latin America,Brazil,Rio de Janeiro,BRS Botafogo - São Clemente,205.9,2014,Calculated using corridor length and stations
Latin America,Brazil,Salvador,Av. Tancredo Neves - Av. Luis Viana Filho (Paralela),177.8,,Calculated using corridor length and stations
Latin America,Brazil,Salvador,Av. Vasco da Gama,1500,,Calculated using corridor length and stations
Latin America,Brazil,Salvador,Av. Mario Leal Ferreira (Bonoco),500,,Calculated using corridor length and stations
Latin America,Brazil,Santos,Ana Costa,300,2012,CET Santos
Latin America,Brazil,São Paulo,Campo Limpo - Rebouças - Centro,905.3,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Expresso Tiradentes (Eixo Sudeste),1714.3,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Inajar - Rio Branco - Centro,680,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Itapecerica - João Dias - Santo Amaro,563.6,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Paes de Barros,650,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Parelheiros - Rio Bonito - Santo Amaro,484.1,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Pirituba - Lapa - Centro,460.6,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Santo Amaro - Nove de Julho - Centro,592,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Ver. José Diniz - Ibirapuera - Santa Cruz,445,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo,Jd. Ângela - Guarapiranga - Santo Amaro,576.9,,Calculated using corridor length and stations
Latin America,Brazil,Sorocaba,Hermelino Matarazzo,,,
Latin America,Brazil,Sorocaba,Comendador Oeterer,,,
Latin America,Brazil,Sumaré,Corredor Metropolitano Noroeste,1090,,Calculated using corridor length and stations
Latin America,Brazil,Teresina,Av. Frei Serafim,750,,Calculated using corridor length and stations
Latin America,Brazil,Uberaba,Leste/Oeste,500,2015,pt.wikipedia.org
Latin America,Brazil,Uberlândia,Estrutural Sudeste,500,2013,www3.uberlandia.mg.gov.br
Latin America,Chile,Santiago,Avenida Grecia,500,,Calculated using corridor length and stations
Latin America,Chile,Santiago,Pajaritos Norte,228.6,,Calculated using corridor length and stations
Latin America,Chile,Santiago,Santa Rosa Norte,417.3,,Calculated using corridor length and stations
Latin America,Chile,Santiago,Blanco Encalada - Arica,,,
Latin America,Chile,Santiago,Santa Rosa Sur,,,
Latin America,Chile,Santiago,Vicuña Mackenna Norte,,,
Latin America,Chile,Santiago,Anillo Intermedio Norte,,,
Latin America,Chile,Santiago,Las Industrias,,,
Latin America,Chile,Santiago,Departamental Poniente,,,
Latin America,Chile,Santiago,Dorsal,,,
Latin America,Chile,Santiago,Pedro Aguirre Cerda,1336.4,,Calculated using corridor length and stations
Latin America,Chile,Santiago,Suiza - Las Rejas,580,,Calculated using corridor length and stations
Latin America,Chile,Santiago,Vicuña Mackenna Sur,395.8,,Calculated using corridor length and stations
Latin America,Chile,Santiago,Pajaritos Sur,300,,Calculated using corridor length and stations
Latin America,Colombia,Barranquilla,Troncal Murillo,700,,
Latin America,Colombia,Barranquilla,Troncal Olaya,700,,
Latin America,Colombia,Bogotá,Calle 80,841.7,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Caracas,578.6,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Caracas Sur,850,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Eje Ambiental,633.3,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Norte,686.7,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Américas,812.5,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,NQS Central,1127.3,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,NQS Sur,846.7,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Suba,1000,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Calle 26,938.5,2014,Calculated using corridor length and stations
Latin America,Colombia,Bogotá,Carrera 10,811.1,2014,Calculated using corridor length and stations
Latin America,Colombia,Bucaramanga,Metrolínea,530,,Metrolínea
Latin America,Colombia,Cali,Avenida 3,540,2014,Calculated using corridor length and stations
Latin America,Colombia,Cali,Centro (Calle 13/Calle 15),350,2014,Calculated using corridor length and stations
Latin America,Colombia,Cali,Carrera 1,1166.7,2014,Calculated using corridor length and stations
Latin America,Colombia,Cali,Calle 5,746.2,2014,Calculated using corridor length and stations
Latin America,Colombia,Cali,Carrera 15,985.7,2014,Calculated using corridor length and stations
Latin America,Colombia,Cali,Aguablanca,818.6,2014,Calculated using corridor length and stations
Latin America,Colombia,Medellín,Línea 1,595,,Calculated using corridor length and stations
Latin America,Colombia,Medellín,Línea 2,685,,Calculated using corridor length and stations
Latin America,Colombia,Pereira,Ruta 1,568.4,,Calculated using system length and stations
Latin America,Colombia,Pereira,Ruta 2,568.4,,Calculated using system length and stations
