Region,Country,City,Corridor,Value,Year,Source
Northern America,Canada,York Regional Municipality,Line2,,2011,COST - European Cooperation in Science and Technology
Northern America,United States,Albuquerque,The Red Line (766),28,2009,www.fta.dot.gov
Northern America,United States,Boston,Silver Line Waterfront,20,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
Northern America,United States,Boston,Silver Line Washington Street,12.9,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
Northern America,United States,Chicago,Jeffery Jump,25.4,2012,chi.streetsblog.org
Northern America,United States,Cleveland,HealthLine,17.7,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
Northern America,United States,Eugene,Green Line,16.9,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
Northern America,United States,Eugene,Gateway Line,24,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Everett,,,,
Northern America,United States,Kansas City,Main Street,22.5,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
Northern America,United States,Kansas City,Troost Avenue,22.5,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
Northern America,United States,Las Vegas,MAX (Metropolitan Area Express),21.9,2013,More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)
